param bd :=
1R 131 1189.9723113067441
1R 132 1242.067360015411
1R 133 1240.0869575595002
1R 134 1309.1511788165228
1R 135 1318.4352368054285
1R 136 1327.669220057743
1R 137 1358.873495650933
1R 138 1224.493394728614
1R 139 957.4692980109348
1R 140 930.8672782557506
1R 141 664.7778234382733
1R 142 640.3553451649566
1R 143 384.6104234926971
1R 144 322.7854371910747
1R 145 260.72246713690254
1R 146 260.7224671101268
1R 147 260.72246714785626
1R 148 260.7224671411623
1R 149 272.94467385238084
1R 150 297.3904983227701
1R 151 465.76013841403164
1R 152 449.023329548954
1R 153 777.2767860581471
1R 154 740.5760388560658
1R 155 702.7795893703372
1R 156 691.6057969391934
1R 157 691.5801852183916
1R 158 691.5788039231917
1R 159 355.23609312217405
1R 160 366.41867455603824
1R 161 404.220339311248
1R 162 402.88683887558307
1R 163 370.7232683600376
1R 164 346.2788556721087
1R 165 346.27885475625556
1R 166 321.8353822357059
1R 167 297.3890874166077
1R 168 272.94467386881144
1R 169 260.72199742168414
1R 170 260.7219973912571
1R 171 260.7219972786772
1R 172 260.72199710646026
1R 173 272.9442038986146
1R 174 297.39002904204943
1R 175 346.277444746473
1R 176 330.79328100598855
1R 177 309.1268128944284
1R 178 272.46019273886543
1R 179 223.5713657236002
1R 180 223.57230625610356
1R 181 223.57230663644123
1R 182 223.57371702412732
1R 183 223.57230654150894
1R 184 223.57136542480688
1R 185 272.4601926634065
1R 186 370.72185842814815
1R 187 370.7218585133438
1R 188 347.78972757478306
1R 189 348.169265997542
1R 190 323.3505511095951
1R 191 299.28601288220443
1R 192 274.4654275379338
1R 193 312.4620214245255
1R 194 312.1039689927683
1R 195 312.51099866903127
1R 196 312.16342337216724
1R 197 324.8094087305568
1R 198 399.11318329626545
1R 199 466.7801995199434
1R 200 599.1334958415879
1R 201 1275.7650104026
1R 202 1238.932717076392
1R 203 1190.0239490973524
1R 204 1190.0134187212684
1R 205 1140.1411186042735
1R 206 1189.9249150907099
1R 207 1189.8882439958268
1R 208 1201.04241423973
1R 209 1238.8400270171815
1R 210 1137.7768133275154
1R 211 888.6349322896607
1R 212 864.2101532715194
1R 213 664.8947601406846
1R 214 640.4642189578946
1R 215 384.6104249343291
1R 216 322.78543856455013
1R 217 310.56323231399665
1R 218 311.7075994461607
1R 219 312.4822884441925
1R 220 312.1134027871428
1R 221 324.765609717944
1R 222 386.2037371612687
1R 223 466.33256039403244
1R 224 598.9768791739828
1R 225 1275.7406875336412
1R 226 1238.9428185532727
1R 227 1189.9747696635065
1R 228 1189.9417282194133
1R 229 1140.1099623693467
1R 230 1189.9146895689746
1R 231 1189.8972436557256
1R 232 1189.9130817689895
1R 233 1238.8333233128951
1R 234 1137.770051970121
1R 235 888.6200080883046
1R 236 864.1949969059535
1R 237 664.8980657376798
1R 238 640.4694730157345
1R 239 384.6104254181187
1R 240 322.7854390483397
1R 241 310.56323275275423
1R 242 310.56323282395346
1R 243 312.0933499669674
1R 244 312.47764281833236
1R 245 324.3516096750352
1R 246 386.548650846476
1R 247 466.10612654894635
1R 248 598.7369818421181
1R 249 1275.7264148416157
1R 250 1239.008435585603
1R 251 1190.0599918074365
1R 252 1189.9562785883777
1R 253 1140.3775223257492
1R 254 1190.7605009490253
1R 255 1189.8958413537146
1R 256 1189.856787507116
1R 257 1238.7677529860327
1R 258 1137.7234042586558
1R 259 888.5841176776016
1R 260 864.1727003666565
1R 261 664.8552087758783
1R 262 640.4323144983272
1R 263 384.6104259000826
1R 264 322.78543952786947
1R 265 310.5632332474975
1R 266 311.7086022067781
1R 267 312.49171365632316
1R 268 312.1133674193891
1R 269 324.7599347060028
1R 270 386.219109565335
1R 271 466.25313577702804
1R 272 598.8806895613785
1R 273 1275.6932503080764
1R 274 1238.8486345397964
1R 275 1189.923866423638
1R 276 1190.241494422689
1R 277 1142.2022062866763
1R 278 1251.269750386877
1R 279 1265.5599231766228
1R 280 1264.0776200356834
1R 281 1295.980991697288
1R 282 1137.6797463239407
1R 283 888.5226044402361
1R 284 864.1051312587518
1R 285 664.8127089420375
1R 286 640.3943932486787
1R 287 384.6104261374133
1R 288 322.78543992037794
1R 289 310.5632335225577
1R 290 310.56323354568224
1R 291 311.702430269956
1R 292 312.08434303318637
1R 293 324.68337832564566
1R 294 386.15911617014825
1R 295 466.0339769642891
1R 296 598.6419492946524
1R 297 1275.5863315482186
1R 298 1238.8123747451311
1R 299 1189.910079857946
1R 300 1190.6323981284784
1R 301 1141.5981954373249
1R 302 1191.1750926823615
1R 303 1189.8482913047778
1R 304 1189.8399246302429
1R 305 1238.7350415229173
1R 306 1137.6865819597642
1R 307 888.5362710139519
1R 308 864.1107486029802
1R 309 664.8024130121894
1R 310 640.3771059453735
1R 311 384.6104270045832
1R 312 322.78544061350533
1R 313 260.72247055385634
1R 314 260.72247050882436
1R 315 260.7224705076073
1R 316 262.6212798600121
1R 317 274.4643496384115
1R 318 299.3096860163361
1R 319 466.0218295298878
1R 320 449.2281891026238
1R 321 777.3779854033121
1R 322 740.6383320717044
1R 323 702.8125710131751
1R 324 691.6624890403735
1R 325 691.5919591222372
1R 326 704.7802993880869
1R 327 413.8833424295899
1R 328 440.5681883296749
1R 329 465.93432557403895
1R 330 402.8544173247179
1R 331 370.72327287601513
1R 332 346.2788602939723
1R 333 346.2788593063114
1R 334 321.8353881123796
1R 335 297.3890906960314
1R 336 272.94467720482936
1R 337 260.72199995321176
1R 338 262.2352900191702
1R 339 262.61779552742854
1R 340 262.2519609040126
1R 341 274.85840892627533
1R 342 298.9481643340581
1R 343 348.2170007129009
1R 344 331.24097014113283
1R 345 311.04631550151424
1R 346 273.9725873036941
1R 347 224.32599843764524
1R 348 223.57231010146972
1R 349 286.4854595722435
1R 350 303.69998088426456
1R 351 305.93753302748405
1R 352 223.5713679922384
1R 353 272.46019516511564
1R 354 370.72186097488935
1R 355 370.7218610588679
1R 356 346.2774475305449
1R 357 346.27744750133496
1R 358 321.83444647963535
1R 359 297.3886203108101
1R 360 272.94420679526644
1R 361 261.0996561961182
1R 362 262.6102986018148
1R 363 262.23373280409754
1R 364 262.61152090916744
1R 365 274.4569544339601
1R 366 299.28245512923365
1R 367 347.79744574921926
1R 368 331.55552410616065
1R 369 310.6383740280209
1R 370 296.6141612959797
1R 371 229.47903197601588
1R 372 324.69174714345957
1R 373 329.2296019605301
1R 374 345.8597946082541
1R 375 330.1840532118444
1R 376 294.0798432667614
1R 377 272.46019562395503
1R 378 370.72186136800633
1R 379 370.7218613941736
1R 380 346.6547885197574
1R 381 348.16388691631454
1R 382 323.3449719147582
1R 383 299.2765881897672
1R 384 274.4555620621096
1R 385 312.4541029977328
1R 386 312.077761543874
1R 387 312.4563269916291
1R 388 312.07996866416494
1R 389 324.68120280198417
1R 390 386.137703031157
1R 391 466.3076885200968
1R 392 598.8270840934396
1R 393 1275.611389418237
1R 394 1238.8354267446127
1R 395 1214.1416011182869
1R 396 1277.050119783591
1R 397 1236.972148318074
1R 398 1300.6333971710258
1R 399 1317.631224263391
1R 400 1307.6826679554688
1R 401 1325.3633631598975
1R 402 1150.3830475841758
1R 403 888.5179398753847
1R 404 864.1022954852954
1R 405 664.8043737838046
1R 406 640.39231879565
1R 407 384.61042853384504
1R 408 322.7854422608239
1R 409 310.5632357029576
1R 410 311.7095944645984
1R 411 312.11545948357406
1R 412 312.49685648151586
1R 413 324.37406975466956
1R 414 386.6194513630105
1R 415 466.1794883708314
1R 416 598.8307113575347
1R 417 1275.6356995687036
1R 418 1238.8337700545
1R 419 1190.175920115973
1R 420 1192.0795296421752
1R 421 1143.7198049110652
1R 422 1194.564362812388
1R 423 1193.926187579528
1R 424 1192.176037622374
1R 425 1239.0120991381732
1R 426 1127.4061787983262
1R 427 888.5216021621911
1R 428 864.0933642679241
1R 429 664.797989508407
1R 430 640.3860664700458
1R 431 384.6104290504957
1R 432 322.78544261682
1R 433 310.5632361210248
1R 434 310.5632361045942
1R 435 310.5632361240675
1R 436 312.45959503316806
1R 437 324.3016215696322
1R 438 386.5214586041167
1R 439 465.98457550147185
1R 440 598.7152073957117
1R 441 1275.6176812381068
1R 442 1238.8197368535098
1R 443 1189.9273259691581
1R 444 1191.1462719155688
1R 445 1142.9410938985823
1R 446 1193.6329869114638
1R 447 1192.8607476763882
1R 448 1191.177467188356
1R 449 1238.748211083514
1R 450 1127.4095166053592
1R 451 888.5227291423143
1R 452 864.0969212103192
1R 453 664.790338617229
1R 454 640.3791615153967
1R 455 384.6104290918764
1R 456 322.78544275800135
1R 457 310.56323634253346
1R 458 312.1042670235546
1R 459 312.4950816007061
1R 460 312.15797743365965
1R 461 324.8096540860947
1R 462 386.25151258675663
1R 463 466.19659618943484
1R 464 598.8627053631986
1R 465 1275.7210546847746
1R 466 1238.843014883115
1R 467 1190.5591518446631
1R 468 1193.1451596654754
1R 469 1144.767714837199
1R 470 1231.095834282206
1R 471 1273.406794685172
1R 472 1253.801880234187
1R 473 1239.556604263755
1R 474 1127.3920464417793
1R 475 888.5102755841493
1R 476 864.0818699944319
1R 477 664.7842194098154
1R 478 651.5133893703244
1R 479 384.61042942413945
1R 480 322.7854431054779
1R 481 260.72247296915276
1R 482 261.8702261199552
1R 483 262.6795542992427
1R 484 262.31329004150666
1R 485 274.981989487903
1R 486 299.0244662399009
1R 487 466.27495464626776
1R 488 449.37751915492584
1R 489 777.4779474886808
1R 490 740.5755620890823
1R 491 691.6030667718206
1R 492 691.7139422972214
1R 493 692.2708156879597
1R 494 692.353029050426
1R 495 355.17765319101744
1R 496 355.12807360967156
1R 497 409.8283669073924
1R 498 392.5330392590144
1R 499 370.7232764664029
1R 500 346.2788637596093
1R 501 346.2788627810765
1R 502 321.8353925869764
1R 503 297.3890931953064
1R 504 272.9446796621151
1R 505 261.85467591684386
1R 506 261.8552321427599
1R 507 262.61195968680556
1R 508 262.23557210863476
1R 509 274.83895624610966
1R 510 298.90830333481904
1R 511 348.1916505567166
1R 512 331.18875511292896
1R 513 311.0390392307877
1R 514 273.9792990674883
1R 515 225.46686431554556
1R 516 225.0838816240622
1R 517 224.70517229303857
1R 518 224.70628757519157
1R 519 224.327052213413
1R 520 225.08085203295445
1R 521 274.3496251497733
1R 522 361.9700772262071
1R 523 372.618459390847
1R 524 347.7965228516053
1R 525 348.1800698114733
1R 526 323.3580155561959
1R 527 299.3123230125377
1R 528 274.49303752556136
1R 529 312.5289688373145
1R 530 312.14316638732976
1R 531 312.6006796291201
1R 532 329.3497847027059
1R 533 346.3016814083958
1R 534 403.44644959986465
1R 535 466.9474121837503
1R 536 608.4643543549477
1R 537 1275.9759906430447
1R 538 1239.076501165026
1R 539 1190.0433674844467
1R 540 1189.9858823822306
1R 541 1140.1528855281617
1R 542 1189.9397077439091
1R 543 1189.8937959280581
1R 544 1189.875570024365
1R 545 1238.790981139675
1R 546 1127.4932357156024
1R 547 888.6294589869213
1R 548 864.2109151092062
1R 549 664.9148456705097
1R 550 640.5019677046242
1R 551 384.61043024992864
1R 552 322.78544390996814
1R 553 310.56323736183845
1R 554 312.0919689255288
1R 555 312.4726056971984
1R 556 312.13065587831227
1R 557 324.7441267903342
1R 558 386.2163196161803
1R 559 466.2780686942496
1R 560 598.8841192671249
1R 561 1275.6981966088304
1R 562 1238.8708156511693
1R 563 1189.9432650514286
1R 564 1190.9886059638318
1R 565 1142.4634666521495
1R 566 1193.41752749797
1R 567 1193.0294914653193
1R 568 1191.3880198623008
1R 569 1238.7945421532047
1R 570 1127.4161642083154
1R 571 888.5367011119798
1R 572 864.1194434876406
1R 573 664.8199162621054
1R 574 640.3976634651407
1R 575 384.6104305079498
1R 576 322.7854441600782
1R 577 310.5632377178345
1R 578 311.709377490163
1R 579 312.4998483534702
1R 580 312.12211569433276
1R 581 324.78739596212125
1R 582 386.23571230522606
1R 583 466.2611410498241
1R 584 598.8770732272757
1R 585 1275.7804497759178
1R 586 1238.9475387508783
1R 587 1189.989980097878
1R 588 1189.9450946765237
1R 589 1140.1064320323335
1R 590 1189.9014856319366
1R 591 1189.8834854906092
1R 592 1189.8861951562592
1R 593 1238.802413755864
1R 594 1127.4889122254185
1R 595 888.6059915552331
1R 596 864.1723778342122
1R 597 664.8610587772341
1R 598 640.434279627091
1R 599 384.6104308018747
1R 600 322.7854444454836
1R 601 310.56323789248563
1R 602 310.5632379746385
1R 603 311.70896782691847
1R 604 312.0994583222819
1R 605 324.69913667388124
1R 606 386.17785316614885
1R 607 466.0604493229467
1R 608 598.7146308262934
1R 609 1275.7087001422017
1R 610 1238.953706385929
1R 611 1189.92812532944
1R 612 1189.900646941695
1R 613 1187.0196441778294
1R 614 1271.3709981384557
1R 615 1305.7648297164487
1R 616 1307.282269414453
1R 617 1343.685810238031
1R 618 1183.2499267561095
1R 619 888.5718341821088
1R 620 864.1776373384878
1R 621 664.8568280894459
1R 622 640.39146329144
1R 623 384.61043100391004
1R 624 322.7854447448854
1R 625 310.5632381316419
1R 626 310.5632381827593
1R 627 310.5632381809337
1R 628 310.56323814928965
1R 629 322.7854449736966
1R 630 386.5095665972039
1R 631 465.98867276132245
1R 632 598.6222666087693
1R 633 1275.539317982325
1R 634 1238.7820539508405
1R 635 1190.346389786049
1R 636 1273.5549739135247
1R 637 1244.5160196332897
1R 638 1301.7910081580374
1R 639 1316.8597994012866
1R 640 1325.1051734035827
1R 641 1344.3076943115448
1R 642 1178.36216255847
1R 643 899.6056547922676
1R 644 875.1756519059705
1R 645 664.734051055384
1R 646 640.3194718907483
1R 647 384.61043147978864
1R 648 322.7854450558495
1R 649 260.7224747193147
1R 650 260.72247471201223
1R 651 260.7224747089695
1R 652 261.8639794367366
1R 653 274.86464675949236
1R 654 298.9354308120598
1R 655 466.0233764849709
1R 656 449.27727250089947
1R 657 777.3707490315304
1R 658 740.5701829031858
1R 659 691.5818444765443
1R 660 691.5621443352915
1R 661 691.5456437954839
1R 662 729.597787292049
1R 663 466.22630711985033
1R 664 474.1284411521839
1R 665 474.30651054310965
1R 666 382.27853740445073
1R 667 370.7232794957165
1R 668 346.2788657038956
1R 669 346.2788654489172
1R 670 321.8353952323011
1R 671 297.38909491260716
1R 672 272.9446813666365
1R 673 260.7220030324257
1R 674 260.72200313770315
1R 675 260.7220031833437
1R 676 260.7220031669131
1R 677 272.9442098239715
1R 678 297.3900382723888
1R 679 347.4118514394905
1R 680 330.79327711680753
1R 681 310.26159314903714
1R 682 272.4601982978811
1R 683 223.57137109457688
1R 684 223.57231505863896
1R 685 223.57231478357878
1R 686 224.3302273789228
1R 687 225.0873703825594
1R 688 225.46968994341808
1R 689 273.97905129117703
1R 690 352.0920872861597
1R 691 372.2446521397794
1R 692 348.1883677592925
1R 693 347.80696042529365
1R 694 323.7588149859138
1R 695 303.2230816650193
1R 696 296.3355991810633
1R 697 329.2799660282159
1R 698 333.9650230798353
1R 699 340.41193527243223
1R 700 333.98024723435634
1R 701 341.5264625549182
1R 702 408.02001168500095
1R 703 467.06438049374486
1R 704 599.2361438990899
1R 705 1275.9003182916156
1R 706 1239.1019760616266
1R 707 1190.1429247505514
1R 708 1195.8193356711768
1R 709 1140.2186997518909
1R 710 1190.0002534447956
1R 711 1189.9167988000813
1R 712 1189.8951769372443
1R 713 1238.814147465623
1R 714 1117.2698046021387
1R 715 888.6706816954909
1R 716 864.2339878173143
1R 717 664.9277802310987
1R 718 651.6448404526267
1R 719 384.61043198487704
1R 720 322.78544556398066
1R 721 310.5632388740611
1R 722 310.56323887040986
1R 723 310.56323885884757
1R 724 311.7001727947808
1R 725 324.68490040786105
1R 726 386.13084064025077
1R 727 466.2006912694941
1R 728 588.5294534068272
1R 729 1283.1229279101974
1R 730 1238.9688643823827
1R 731 1190.0296175163683
1R 732 1190.0711547063938
1R 733 1140.2775546174682
1R 734 1190.0319893995538
1R 735 1189.9741710545843
1R 736 1189.972147542464
1R 737 1238.8640296539782
1R 738 1117.2737282144062
1R 739 888.661987315919
1R 740 864.2244213203822
1R 741 664.903723324678
1R 742 640.5019262447736
1R 743 384.61043186499455
1R 744 322.78544548791314
1R 745 310.56323886006464
1R 746 310.5632388637159
1R 747 310.5632387937338
1R 748 310.5632388241608
1R 749 323.9212180885806
1R 750 386.506191109964
1R 751 466.08909546970887
1R 752 599.559276490805
1R 753 1275.6179740616137
1R 754 1238.810804619876
1R 755 1189.8961773653266
1R 756 1190.9954389829322
1R 757 1200.0541308508718
1R 758 1279.0454101718558
1R 759 1282.8700467186773
1R 760 1285.3595653510151
1R 761 1324.19142896593
1R 762 1175.2878083155124
1R 763 888.5013051280995
1R 764 864.0768880636433
1R 765 675.902022323897
1R 766 640.3448963211019
1R 767 384.61043183213343
1R 768 322.7854456242262
1R 769 310.5632388807551
1R 770 310.5632388880575
1R 771 310.5632389750788
1R 772 310.56323895560547
1R 773 323.92127811195303
1R 774 386.1269203427023
1R 775 465.92059698154696
1R 776 588.31053063044
1R 777 1275.583747631336
1R 778 1238.8145002364347
1R 779 1189.9079674746004
1R 780 1190.3169596513414
1R 781 1141.4533824774348
1R 782 1191.5138870274934
1R 783 1191.2265621750646
1R 784 1190.179889654777
1R 785 1238.7264910266138
1R 786 1117.1344096370915
1R 787 888.5177214520149
1R 788 864.0998648718854
1R 789 664.7984627823693
1R 790 640.3767587427053
1R 791 384.61043210536803
1R 792 322.7854457386318
1R 793 310.5632391065235
1R 794 310.5632391637263
1R 795 310.5632391393847
1R 796 310.56323917954836
1R 797 322.78544594127567
1R 798 386.12572494865293
1R 799 468.082602229397
1R 800 588.2971487251825
1R 801 1275.5849161869326
1R 802 1238.8080052979838
1R 803 1189.8970870904773
1R 804 1190.2903740226436
1R 805 1140.2054522372819
1R 806 1191.9636905760738
1R 807 1225.546332633781
1R 808 1267.933351981658
1R 809 1312.2958503171235
1R 810 1117.1036616231688
1R 811 888.4873077518766
1R 812 864.0643616084357
1R 813 664.762034349016
1R 814 640.3411920936979
1R 815 384.6104324814459
1R 816 322.7854460307311
1R 817 260.72247556092594
1R 818 260.7224755858761
1R 819 260.72247549337794
1R 820 260.72247542826415
1R 821 273.3238597337476
1R 822 299.2827231054316
1R 823 465.88260485095
1R 824 438.79477410748876
1R 825 788.3564244464245
1R 826 740.4675759130259
1R 827 702.6763625818818
1R 828 691.5332867092127
1R 829 726.3203472741649
1R 830 771.7015942785029
1R 831 461.74748864359407
1R 832 479.0440051095263
1R 833 523.0091715539711
1R 834 466.35692782152904
1R 835 370.7232806008257
1R 836 346.2788665126456
1R 837 346.2788669069797
1R 838 321.8353966733245
1R 839 297.38909577795147
1R 840 272.9446823092654
1R 841 260.7220035302117
1R 842 260.72200364522575
1R 843 261.4787282068154
1R 844 262.23606144197544
1R 845 274.8411205738467
1R 846 298.90962101808435
1R 847 348.1852798286432
1R 848 320.91541126664686
1R 849 311.02126313452567
1R 850 273.9697291073533
1R 851 223.57137172198193
1R 852 223.57231584304745
1R 853 223.57231538238244
1R 854 223.57373180009435
1R 855 223.57231536169203
1R 856 223.5713719617468
1R 857 272.4601990908091
1R 858 339.92434199680133
1R 859 370.7218644520886
1R 860 346.27745086777986
1R 861 346.2774510126125
1R 862 322.9670140707596
1R 863 298.5215972730795
1R 864 274.455506763444
1R 865 312.452740429752
1R 866 312.07579618143075
1R 867 312.4543720680862
1R 868 312.0785147719328
1R 869 324.6795994346067
1R 870 386.1272278387244
1R 871 466.04901205750974
1R 872 588.4289643858043
1R 873 1275.656154622455
1R 874 1238.9318198384883
1R 875 1189.9573356959036
1R 876 1226.7238177984862
1R 877 1235.1472141862296
1R 878 1299.9350003397576
1R 879 1311.6470335826352
1R 880 1324.9317734172294
1R 881 1363.5143732232416
1R 882 1199.962954060996
1R 883 923.9415415781858
1R 884 864.0852242198823
1R 885 664.7790329547174
1R 886 640.35535087915
1R 887 384.6104324923997
1R 888 322.78544614026833
1R 889 310.56323925865854
1R 890 310.56323925805003
1R 891 310.5632392830002
1R 892 310.56323918198245
1R 893 322.7854459753539
1R 894 384.6118483952865
1R 895 465.7956904513778
1R 896 588.262089969995
1R 897 1283.0219088329256
1R 898 1238.8876416626708
1R 899 1189.9582679431307
1R 900 1212.8637660150528
1R 901 1231.9606764882897
1R 902 1304.0042722657536
1R 903 1309.5760541445954
1R 904 1315.0875750159596
1R 905 1354.2030504016382
1R 906 1199.6217804997677
1R 907 949.1540462083732
1R 908 908.650621307584
1R 909 733.6689787245422
1R 910 711.3951127993206
1R 911 384.6104321430975
1R 912 322.78544590598034
1R 913 310.56323916676894
1R 914 310.56323911200036
1R 915 310.56323917468
1R 916 310.5632392306657
1R 917 322.78544597717956
1R 918 384.61184840806584
1R 919 465.7049422089692
1R 920 599.3450055546915
1R 921 1275.546692523182
1R 922 1282.0352383192785
1R 923 1266.7318659631792
1R 924 1282.2449824318119
1R 925 1237.1370366634221
1R 926 1281.6555729349311
1R 927 1269.7294072371963
1R 928 1236.4358098154892
1R 929 1238.7565933671076
1R 930 1106.9025603483274
1R 931 888.5615796269157
1R 932 864.1305895482877
1R 933 664.8141886503747
1R 934 640.3808154609927
1R 935 384.6104323633891
1R 936 322.785445991176
1R 937 310.5632392683952
1R 938 310.5632392994308
1R 939 310.56323929334536
1R 940 310.5632393225553
1R 941 322.7854460818485
1R 942 384.6118476978993
1R 943 465.8335778887017
1R 944 588.2634625527235
1R 945 1275.5338946772567
1R 946 1244.3343462494586
1R 947 1245.5149599441875
1R 948 1259.1973420399606
1R 949 1213.930453584028
1R 950 1271.3029743048971
1R 951 1282.5361785437863
1R 952 1295.035632635642
1R 953 1341.100176578222
1R 954 1192.423113242066
1R 955 947.2144160803559
1R 956 864.0923752012892
1R 957 675.9127696385127
1R 958 707.1402118254084
1R 959 384.61043264575187
1R 960 322.78544618834303
1R 961 310.5632393316834
1R 962 310.56323934202857
1R 963 310.56323920388996
1R 964 310.56323918624224
1R 965 322.78544603742506
1R 966 384.61184795592044
1R 967 465.7480106160088
1R 968 588.2402414818818
1R 969 1275.591410498587
1R 970 1238.869989180417
1R 971 1189.8779341304057
1R 972 1189.8772725071353
1R 973 1140.5867407264027
1R 974 1215.7442554325776
1R 975 1276.7704774603503
1R 976 1332.5884322488707
1R 977 1381.6906980366027
1R 978 1213.1470826802833
1R 979 926.8266475223905
1R 980 864.0441810185304
1R 981 675.8714612413835
1R 982 684.8412684838539
1R 983 384.61043209623995
1R 984 322.78544587433623
1R 985 260.7224752736949
1R 986 260.7224753083817
1R 987 260.72247540879084
1R 988 260.7224753260294
1R 989 272.94468213218016
1R 990 297.39051200579877
1R 991 465.7370952797651
1R 992 428.4574287993125
1R 993 777.2387730223652
1R 994 740.5348585566697
1R 995 702.6953119121981
1R 996 691.5182164460139
1R 997 734.6394274706932
1R 998 802.7450178889592
1R 999 490.5677859517594
1R 1000 504.0342984431894
1R 1001 549.5607157088118
1R 1002 484.35072512823535
1R 1003 370.7232803732316
1R 1004 346.2788664590941
1R 1005 346.2788671047553
1R 1006 321.83539681572296
1R 1007 297.3890959812039
1R 1008 272.944682364034
1R 1009 260.7220034133719
1R 1010 260.72200332269944
1R 1011 260.72200338659616
1R 1012 260.7220035332544
1R 1013 272.94421040938727
1R 1014 297.3900397840028
1R 1015 346.2774509335022
1R 1016 309.1268193863363
1R 1017 309.1268194861369
1R 1018 272.4601991388838
1R 1019 223.57137195748703
1R 1020 223.57231536169203
1R 1021 223.57231552538943
1R 1022 223.57373142523355
1R 1023 223.57231545723286
1R 1024 223.57137180291778
1R 1025 272.46019905368814
1R 1026 339.92434205582975
1R 1027 370.7218646656862
1R 1028 346.2774510028758
1R 1029 346.277450846481
1R 1030 321.8344530031874
1R 1031 297.38862382695595
1R 1032 272.94421022499955
1R 1033 311.3181122901364
1R 1034 312.0735881063401
1R 1035 312.07470688455714
1R 1036 312.45406973370285
1R 1037 324.30037531926143
1R 1038 386.5064449223865
1R 1039 465.95802893071607
1R 1040 578.0629597857867
1R 1041 1275.6096479584605
1R 1042 1238.8850138091786
1R 1043 1189.9146749518366
1R 1044 1268.5007551216838
1R 1045 1260.376473409629
1R 1046 1337.7126851628093
1R 1047 1343.3894666905628
1R 1048 1348.1954992888352
1R 1049 1397.4325917562553
1R 1050 1250.9667283286906
1R 1051 1037.6939417766107
1R 1052 988.9588441766361
1R 1053 757.3014708959289
1R 1054 697.9579034238068
1R 1055 384.6104318656031
1R 1056 322.78544563274573
1R 1057 310.56323878643127
