param bd :=
1R 292 128.9197800077223
1R 293 136.08185165321657
1R 294 172.59840719338214
1R 295 293.7490355746752
1R 296 349.09567441494306
1R 297 284.91132539455043
1R 298 257.33993037852946
1R 299 198.17768948249855
1R 300 200.5922364387502
1R 301 201.95825931857763
1R 302 191.68784806166738
1R 303 188.78704325102524
1R 304 185.68113616073072
1R 305 213.84135338080029
1R 306 277.1738346769247
1R 307 362.4128771095186
1R 308 384.16799305333905
1R 309 419.0021265385509
1R 310 391.52476054199667
1R 311 303.96500178800915
1R 312 205.29685477503426
1R 313 160.75765781484097
1R 314 158.2021470357155
1R 315 130.12392648684562
1R 316 129.0182382097492
1R 317 135.46532157554404
1R 318 147.58296237255644
1R 319 248.01613519965568
1R 320 281.7528989863744
1R 321 331.5183327739941
1R 322 279.79313569188173
1R 323 212.2177442172707
1R 324 197.49586367407872
1R 325 204.28707418579722
1R 326 202.322062786776
1R 327 209.33075893133997
1R 328 196.78000865417647
1R 329 214.52959362828386
1R 330 265.9696494940472
1R 331 368.82899375738623
1R 332 378.9535340434542
1R 333 394.3931446366787
1R 334 384.8026039472389
1R 335 322.2269799713869
1R 336 215.05888142356113
1R 337 173.74722526518198
1R 338 170.9015752271932
1R 339 142.86136390872778
1R 340 141.51608958611257
1R 341 147.8625670226507
1R 342 160.48023651874385
1R 343 248.7361512130123
1R 344 294.8166471427008
1R 345 334.23802990438844
1R 346 274.5066964726112
1R 347 230.0899609661432
1R 348 228.59553019928558
1R 349 228.13512648433937
1R 350 213.27379028969332
1R 351 217.64496972827752
1R 352 218.6936302205614
1R 353 241.33510512237777
1R 354 285.8924207606937
1R 355 376.5217005571008
1R 356 397.1000145220368
1R 357 417.88921454779825
1R 358 381.0784677824696
1R 359 318.9805436853589
1R 360 218.3270575266772
1R 361 175.6773692898484
1R 362 173.95125595033346
1R 363 146.54079938629954
1R 364 145.74312753914535
1R 365 152.42596165321012
1R 366 164.69800427835187
1R 367 250.0541939532728
1R 368 290.05032085124367
1R 369 332.4833923409586
1R 370 283.0773033738187
1R 371 242.8614615929632
1R 372 234.51991902617408
1R 373 232.5431100266976
1R 374 212.89704435017805
1R 375 216.09152469859572
1R 376 213.2459805255233
1R 377 231.22348226991102
1R 378 277.6908782098277
1R 379 373.21530366588416
1R 380 379.3014457336832
1R 381 410.4269190318482
1R 382 377.85653594162244
1R 383 315.95481348912625
1R 384 221.45733170417583
1R 385 162.3804736615067
1R 386 147.87094269191545
1R 387 134.3961040989008
1R 388 133.1648325884581
1R 389 140.1725239387926
1R 390 177.07186516241643
1R 391 297.77078173797344
1R 392 351.96527428864465
1R 393 288.54077171611954
1R 394 263.1278397258493
1R 395 211.1065264802938
1R 396 223.19421385870336
1R 397 218.11051048298535
1R 398 211.77386434176023
1R 399 215.23706216653346
1R 400 210.04800854933438
1R 401 226.95374309981568
1R 402 271.8187495062957
1R 403 361.75996491950013
1R 404 386.5618263722821
1R 405 423.076722808091
1R 406 394.82377363424735
1R 407 307.1315692904368
1R 408 207.69213186599032
1R 409 158.57336518375166
1R 410 144.01505557994776
1R 411 130.40044629386944
1R 412 136.76634832160477
1R 413 140.35588070120656
1R 414 176.16988181732847
1R 415 297.50829177176644
1R 416 350.73796604028416
1R 417 280.57979418914016
1R 418 252.13868858923888
1R 419 197.54517187585066
1R 420 202.17941940110595
1R 421 205.75728524906256
1R 422 198.47482038348974
1R 423 198.7930459656627
1R 424 197.99023762119805
1R 425 222.50305324934337
1R 426 279.16072420327936
1R 427 377.4815737000672
1R 428 392.3098349121016
1R 429 423.6072808018418
1R 430 394.1264331385472
1R 431 306.1440874519165
1R 432 207.32980642411357
1R 433 158.5982193708611
1R 434 145.0321689344921
1R 435 131.803945590663
1R 436 130.73040147369738
1R 437 137.10810559664046
1R 438 173.8017046595076
1R 439 294.3569466566872
1R 440 348.243293903569
1R 441 284.3316219663587
1R 442 258.2626035356702
1R 443 199.83153891158307
1R 444 191.98892420733108
1R 445 198.71377546921659
1R 446 193.4780567975391
1R 447 195.20180088276837
1R 448 194.15183015986992
1R 449 218.52230109318086
1R 450 275.24587396432463
1R 451 364.51591992747564
1R 452 386.43655739070306
1R 453 422.11027590808334
1R 454 399.1444041964475
1R 455 312.76829694128304
1R 456 207.28158868632863
1R 457 156.74565711776148
1R 458 142.60578175211867
1R 459 128.5892873908217
1R 460 127.41415741175577
1R 461 134.11951227277575
1R 462 170.6375709747434
1R 463 292.02084450420546
1R 464 344.7236761011763
1R 465 275.9489385660592
1R 466 252.59459933705503
1R 467 197.92222401400736
1R 468 203.19635164076038
1R 469 206.47419129688893
1R 470 205.59207560792348
1R 471 209.47543211651742
1R 472 197.74454191181934
1R 473 215.39508832102499
1R 474 274.3575656142734
1R 475 364.45780098571583
1R 476 386.8194153126264
1R 477 421.40460280067134
1R 478 392.75209166687523
1R 479 305.25549202208737
1R 480 206.52306750212153
1R 481 161.30732989971764
1R 482 157.9843365320376
1R 483 129.27200797630994
1R 484 128.10410131895833
1R 485 134.30795005374387
1R 486 146.75125244535187
1R 487 246.69632515016735
1R 488 280.0346386463891
1R 489 332.1543785812699
1R 490 284.2235460365205
1R 491 221.06141366723855
1R 492 211.16382040931714
1R 493 210.04334669497442
1R 494 200.95003127736535
1R 495 201.42978999329972
1R 496 199.61342455495648
1R 497 223.26419225137872
1R 498 271.56360742428944
1R 499 375.73180316330667
1R 500 383.213737755135
1R 501 397.36804167154224
1R 502 387.8275109441283
1R 503 336.81744525324893
1R 504 220.47662122055272
1R 505 176.91191532690436
1R 506 173.52030273759647
1R 507 145.28069561430732
1R 508 144.1092420947298
1R 509 150.62740281146813
1R 510 162.44610260023768
1R 511 248.512187620476
1R 512 294.47974635140673
1R 513 333.22892158199903
1R 514 266.99165277075826
1R 515 210.45646099863527
1R 516 207.85461121301364
1R 517 204.59708863396796
1R 518 181.8253618558618
1R 519 182.6594812802502
1R 520 181.60121020603245
1R 521 207.34500998125844
1R 522 258.89507769525085
1R 523 357.01244969578653
1R 524 377.2124455403366
1R 525 403.8175994942544
1R 526 369.29680771634145
1R 527 306.377310336111
1R 528 211.91860531346376
1R 529 154.7340911636262
1R 530 140.8974665696545
1R 531 127.36977945471708
1R 532 125.8086777665434
1R 533 132.3791470308819
1R 534 169.3041494757831
1R 535 290.74492258900193
1R 536 344.43748146530737
1R 537 278.224674605773
1R 538 248.34580005956448
1R 539 189.00759309415798
1R 540 192.40422741043713
1R 541 195.64656323971533
1R 542 187.13126062617772
1R 543 186.60970350880956
1R 544 185.21551890739664
1R 545 210.83722205529216
1R 546 269.68518127203953
1R 547 359.41569063741326
1R 548 380.77466995945315
1R 549 415.1979089572933
1R 550 388.10562869933295
1R 551 300.9170400652728
1R 552 203.097402937364
1R 553 154.27849205816236
1R 554 140.9789372667576
1R 555 127.56942778266752
1R 556 126.1955165442377
1R 557 133.76039372811607
1R 558 171.08280196464455
1R 559 292.50829532995203
1R 560 346.78655749896706
1R 561 282.21409536406526
1R 562 254.99119390866784
1R 563 197.51792652984744
1R 564 200.58018498375748
1R 565 202.56686734741766
1R 566 195.3264633567859
1R 567 189.54462728496443
1R 568 186.68439359646422
1R 569 220.91726865619634
1R 570 283.2656394068051
1R 571 367.5427724921181
1R 572 386.6213555147757
1R 573 420.8509530474205
1R 574 392.5414138649016
1R 575 304.63272662941455
1R 576 205.63087160804093
1R 577 156.52962087277655
1R 578 142.29698692823516
1R 579 128.65600682730494
1R 580 127.62419514481957
1R 581 133.89059574569015
1R 582 171.05257762812877
1R 583 291.97580650819987
1R 584 346.48429294555444
1R 585 280.67565235461234
1R 586 250.8635185734995
1R 587 187.1976106739831
1R 588 183.29439739801256
1R 589 185.58215685121903
1R 590 178.68237415561873
1R 591 177.52430316673355
1R 592 176.70219255313353
1R 593 205.16784114358168
1R 594 265.98528303858785
1R 595 366.28619928476365
1R 596 386.4336866017514
1R 597 417.46364215671855
1R 598 388.9173235153003
1R 599 300.3249760544758
1R 600 202.26009025515967
1R 601 154.40319016777468
1R 602 141.0300156239705
1R 603 127.5126139030093
1R 604 126.71718083740893
1R 605 133.36250925649267
1R 606 171.17020033635183
1R 607 291.5463161018158
1R 608 345.5335342809875
1R 609 278.8188999995318
1R 610 248.51488856794288
1R 611 191.1943587878578
1R 612 193.92008699092221
1R 613 205.77140009382111
1R 614 198.61325424972452
1R 615 195.14229699338193
1R 616 190.71256857775282
1R 617 214.03723853101616
1R 618 261.7898246774512
1R 619 351.70345590471106
1R 620 375.98729842335376
1R 621 412.4866393940365
1R 622 388.4822392595602
1R 623 299.06428219388863
1R 624 200.7694294435858
1R 625 153.81847459444336
1R 626 140.53130018532988
1R 627 127.43475148825075
1R 628 127.00970853717266
1R 629 134.0950975602185
1R 630 170.70894759075267
1R 631 291.4108537180672
1R 632 346.5458242269629
1R 633 283.657810812532
1R 634 257.8759462116219
1R 635 201.11135258176373
1R 636 213.7897866262573
1R 637 214.94445308586288
1R 638 203.85181651386802
1R 639 209.78884087103756
1R 640 211.61790191270103
1R 641 229.34075564343217
1R 642 268.57833564351296
1R 643 356.94732946915747
1R 644 384.0842626931835
1R 645 421.3664417274333
1R 646 404.1071619901056
1R 647 312.3620477376922
1R 648 209.52433025063385
1R 649 163.09157364176164
1R 650 160.27060177874034
1R 651 131.9063005802362
1R 652 130.01828215830128
1R 653 136.24035544627748
1R 654 148.286008291507
1R 655 249.00236043408336
1R 656 282.65824450740445
1R 657 333.03511375336177
1R 658 283.1040850455064
1R 659 217.87781551052794
1R 660 206.57391609156804
1R 661 205.97858514273537
1R 662 201.33127192810798
1R 663 211.7759252046485
1R 664 206.9053334317952
1R 665 217.95187564119695
1R 666 255.2423990337187
1R 667 378.8609174029118
1R 668 385.26468152328624
1R 669 398.09236263688734
1R 670 388.17892916143745
1R 671 325.0693245151602
1R 672 215.52985451336062
1R 673 173.29570566037683
1R 674 170.48253409372182
1R 675 142.44532287921064
1R 676 141.99142627882617
1R 677 149.39545526306128
1R 678 161.682198057344
1R 679 250.02326017369168
1R 680 295.69514326510284
1R 681 332.16981931070495
1R 682 267.798292721465
1R 683 227.02627735083922
1R 684 207.31019751054703
1R 685 192.31251310618921
1R 686 168.5259235497627
1R 687 168.63275611767105
1R 688 168.4565237392307
1R 689 197.26505804513394
1R 690 244.98352281503986
1R 691 347.4277012564218
1R 692 367.4534599371397
1R 693 394.12726164102304
1R 694 360.6713996835248
1R 695 298.1835101801421
1R 696 203.886592876933
1R 697 147.17267850879816
1R 698 133.81247833808544
1R 699 121.88802849312316
1R 700 121.3372742743487
1R 701 127.56364318936264
1R 702 164.9886855679086
1R 703 287.2000771049217
1R 704 340.9245257635693
1R 705 274.6356267740405
1R 706 243.39753959165841
1R 707 180.834778463555
1R 708 181.9259424616119
1R 709 182.75697072573595
1R 710 171.96047315640607
1R 711 174.54174798594104
1R 712 175.4550888255437
1R 713 203.44114684908604
1R 714 258.5560068236808
1R 715 353.0766877218089
1R 716 375.527314337812
1R 717 410.4970530470805
1R 718 384.1617503437459
1R 719 295.67526279186274
1R 720 198.52517736194747
1R 721 151.91930554651117
1R 722 139.00407010628965
1R 723 126.16260979716431
1R 724 125.11099046472708
1R 725 132.45561674237547
1R 726 169.9647893946569
1R 727 291.1306535839978
1R 728 340.6306116799414
1R 729 278.6152377432861
1R 730 246.89238110318496
1R 731 184.06742169970752
1R 732 180.06729429818458
1R 733 177.73076335090502
1R 734 170.00002507918725
1R 735 171.54146665153016
1R 736 171.48222460536604
1R 737 200.7643446141913
1R 738 257.3236941902328
1R 739 351.56381157605136
1R 740 373.2293607985238
1R 741 408.3644204791861
1R 742 380.51482647491457
1R 743 292.962653780445
1R 744 195.76952144756322
1R 745 149.00761333173205
1R 746 137.2476276703274
1R 747 124.46806538170826
1R 748 123.88562420058781
1R 749 130.70245106660977
1R 750 168.09551281196397
1R 751 289.40291591261024
1R 752 338.95793189740976
1R 753 278.60767611392976
1R 754 252.36186546877903
1R 755 194.13715608222978
1R 756 198.61752240618205
1R 757 209.7675832219194
1R 758 200.2728025308535
1R 759 200.00801789319456
1R 760 200.1005404228842
1R 761 222.84743700575615
1R 762 267.69539195612305
1R 763 360.8240246662771
1R 764 385.2939013935149
1R 765 421.1411318917525
1R 766 393.4384558344157
1R 767 306.0930826372141
1R 768 206.86379686144596
1R 769 158.16097939832343
1R 770 144.53300945725073
1R 771 130.9845013255066
1R 772 129.58343982030533
1R 773 136.045228832276
1R 774 173.32891684456007
1R 775 294.6358492093162
1R 776 344.36955312070484
1R 777 283.8638141204611
1R 778 256.3522696105925
1R 779 197.8816625374759
1R 780 199.76093691354342
1R 781 201.39154131178074
1R 782 192.20395585692643
1R 783 192.44237945908083
1R 784 191.15902073653655
1R 785 216.68375849394
1R 786 270.3446376292522
1R 787 364.1741916391467
1R 788 385.7185497815936
1R 789 420.48486981678946
1R 790 392.6737144251917
1R 791 305.0826669370438
1R 792 206.6221176566743
1R 793 158.29933412606206
1R 794 144.99804509574696
1R 795 131.71878496813108
1R 796 130.64836493984495
1R 797 137.76211167439948
1R 798 174.84893562916125
1R 799 295.9764370935902
1R 800 345.50210965157055
1R 801 284.34966632205953
1R 802 256.1250090276114
1R 803 198.0047397625829
1R 804 200.27022084649215
1R 805 198.7551430075646
1R 806 193.78601797735772
1R 807 197.33279682845478
1R 808 199.98814814693606
1R 809 220.6025376693861
1R 810 267.71562130619486
1R 811 363.91253836956093
1R 812 386.65643765938177
1R 813 421.8719287059077
1R 814 393.54291946362224
1R 815 306.439530706972
1R 816 207.34159894631725
1R 817 162.47688663396258
1R 818 160.13924224311666
1R 819 132.2331012451301
1R 820 131.0045392975931
1R 821 137.34178565721308
1R 822 149.51020870331436
1R 823 250.217054999392
1R 824 279.4806359865437
1R 825 335.8465872370835
1R 826 287.14898407239826
1R 827 219.85811161345094
1R 828 205.16360984908215
1R 829 211.3251190276512
1R 830 204.3415654072341
1R 831 204.14217834253796
1R 832 206.4458583606979
1R 833 231.3054777531472
1R 834 265.7734357380752
1R 835 371.96716943082316
1R 836 378.55609950478737
1R 837 396.05717093156034
1R 838 387.8192074830944
1R 839 324.5955262634323
1R 840 216.09278103896622
1R 841 174.81359141071383
1R 842 172.0363355309926
1R 843 144.12385909517045
1R 844 142.97679193658348
1R 845 149.43946914735469
1R 846 161.84269892011645
1R 847 250.03778315442366
1R 848 291.89878347208384
1R 849 335.3304807741179
1R 850 274.00369216572346
1R 851 220.78216062013487
1R 852 213.81439173363484
1R 853 219.94354199837343
1R 854 192.4373936340748
1R 855 188.81837014258213
1R 856 188.4076873159678
1R 857 214.22266357960063
1R 858 250.6962825466757
1R 859 355.33179194715905
1R 860 379.5844604408501
1R 861 408.41140931518095
1R 862 374.5161310693296
1R 863 311.83077929189056
1R 864 216.85622468424077
1R 865 158.12285325756815
1R 866 144.359726739005
1R 867 132.04668658918152
1R 868 129.77000458492117
1R 869 136.46268345428075
1R 870 174.74894351665256
1R 871 295.95728207918495
1R 872 345.26347447803744
1R 873 283.0275781964155
1R 874 251.94507489542144
1R 875 191.08760223791722
1R 876 205.19663915302948
1R 877 213.66684002792232
1R 878 203.20543424453
1R 879 204.6498715769067
1R 880 206.7366425155797
1R 881 230.87303452146128
1R 882 270.5784077314115
1R 883 357.3804447686304
1R 884 383.06520173923246
1R 885 421.3239303839259
1R 886 394.1589702539653
1R 887 307.45958956571457
1R 888 208.36271923621626
1R 889 159.54412010066275
1R 890 146.00730938474595
1R 891 132.8347285194848
1R 892 131.74473248750945
1R 893 139.0521863293601
1R 894 176.6070917054573
1R 895 298.1218190963459
1R 896 347.2670310198024
1R 897 284.405551135472
1R 898 252.46799731609457
1R 899 189.23717535837463
1R 900 192.87375088639155
1R 901 208.2996850291419
1R 902 192.29207607767498
1R 903 191.61003507440017
1R 904 192.8000791288649
1R 905 218.4481496947826
1R 906 262.86572104292657
1R 907 353.58091949535265
1R 908 379.04259474487327
1R 909 418.6392607734438
1R 910 390.3010132644459
1R 911 306.0470088575287
1R 912 203.57451197055045
1R 913 152.67532683399173
1R 914 140.92629098817318
1R 915 129.43141154237424
1R 916 129.04707528009024
1R 917 135.9666693588006
1R 918 173.24029987233715
1R 919 294.20916345610397
1R 920 344.13666052920547
1R 921 283.89727517267374
1R 922 266.00044978607775
1R 923 198.8754108285285
1R 924 194.91793332241173
1R 925 192.04979744721973
1R 926 180.16419415691988
1R 927 178.87598800369707
1R 928 175.36864373727983
1R 929 202.97713372297608
1R 930 254.58443910886896
1R 931 354.26896349581153
1R 932 375.8224679001437
1R 933 412.716804904196
1R 934 387.3992453649719
1R 935 300.5923240940401
1R 936 202.72465284032103
1R 937 154.5727877170801
1R 938 141.48894250607583
1R 939 128.5710087383954
1R 940 127.89016926034357
1R 941 134.78438370727844
1R 942 172.04335714475772
1R 943 292.8988349752275
1R 944 342.7048373987181
1R 945 282.61105105611665
1R 946 256.31484873814765
1R 947 200.962702061451
1R 948 198.68380778798968
1R 949 194.63174628460993
1R 950 187.01176817021235
1R 951 191.02065883974817
1R 952 193.51207538797013
1R 953 219.1980747627162
1R 954 263.53411892314625
1R 955 355.3029504023688
1R 956 376.8541610683179
1R 957 415.7557990737757
1R 958 390.72370766331755
1R 959 303.68893922732144
1R 960 205.43365852052952
1R 961 157.2276027264251
1R 962 143.93908153061258
1R 963 130.65869211623883
1R 964 129.73074501730116
1R 965 137.28297897374236
1R 966 174.72231992046895
1R 967 296.0699872443726
1R 968 345.5130857678697
1R 969 282.8433655487794
1R 970 251.3523629071395
1R 971 192.21868996611633
1R 972 195.92351093075757
1R 973 199.45183463309687
1R 974 196.59188023673642
1R 975 207.50692691263785
1R 976 210.3287173866782
1R 977 234.2516180602395
1R 978 273.42773837892656
1R 979 357.64102155525535
1R 980 381.61224221113133
1R 981 420.3835987087422
1R 982 393.6042790983181
1R 983 307.08341153410544
1R 984 207.96904154904178
1R 985 162.91771226258695
1R 986 160.53210213758328
1R 987 132.64131533307386
1R 988 131.75084587945176
1R 989 138.5127130936742
1R 990 151.02147617699916
1R 991 251.9298122038235
1R 992 275.9102540650227
1R 993 334.8613285079587
1R 994 283.3728538766216
1R 995 216.75137100620785
1R 996 207.65293305708704
1R 997 222.74482194530592
1R 998 213.90175380017993
1R 999 216.6858932802462
1R 1000 220.282247160576
1R 1001 242.95768010442242
1R 1002 274.66397391812495
1R 1003 375.9102967741119
1R 1004 380.3624558041859
1R 1005 399.01553051473155
1R 1006 390.4249226093258
1R 1007 327.5436141112283
1R 1008 219.65725046833464
1R 1009 177.76914905098255
1R 1010 174.75104407954646
1R 1011 146.90304958658888
1R 1012 146.04292508231586
1R 1013 152.6646257357678
1R 1014 165.02281152106545
1R 1015 253.19883003618736
1R 1016 289.70804487047076
1R 1017 335.81859783707455
1R 1018 272.96153874165697
1R 1019 218.30218757339637
1R 1020 216.39324855758085
1R 1021 219.08004487785044
1R 1022 205.83601272392622
1R 1023 207.4102079138979
1R 1024 210.03826665473017
1R 1025 233.53897422662558
1R 1026 265.0239894395163
1R 1027 360.5184064784307
1R 1028 383.4679002031093
1R 1029 412.4744383622346
1R 1030 378.15974209128336
1R 1031 315.1138425054215
1R 1032 219.8825463814716
1R 1033 161.62435768894315
1R 1034 147.42497101681087
1R 1035 134.05234095841266
1R 1036 133.02869744506555
1R 1037 139.63467521881236
1R 1038 176.8916333694478
1R 1039 298.03542955392754
1R 1040 342.6941419843136
1R 1041 285.61152563156094
1R 1042 254.65056516298878
1R 1043 193.44155015912023
1R 1044 211.02432108812164
1R 1045 215.73315426926308
1R 1046 208.29762985161793
1R 1047 214.71392224900882
1R 1048 220.34029841820902
1R 1049 245.84259441223043
1R 1050 284.2189339883525
1R 1051 380.4190145435784
1R 1052 397.649810835499
1R 1053 425.3550017252848
1R 1054 389.4211598181549
1R 1055 304.9236624755173
1R 1056 207.83778792622374
1R 1057 159.29516477236587
1R 1058 145.94292241981734
1R 1059 132.86419822508103
1R 1060 132.03614344353846
1R 1061 139.3928576263338
1R 1062 176.7089691668051
1R 1063 297.98584119646364
1R 1064 343.7769408723645
1R 1065 294.1245677076803
1R 1066 280.2573462086216
1R 1067 226.4185397626984
1R 1068 241.31502731654865
1R 1069 253.54731175910658
1R 1070 250.0690686775736
1R 1071 244.2879974847603
1R 1072 234.15913038535055
1R 1073 255.8723224416715
