param bd :=
1R 137 1256.442499
1R 138 1265.799109
1R 139 923.4483225
1R 140 913.7255839
1R 141 743.2955544
1R 142 700.1102056
1R 143 586.8480069
1R 144 587.74859
1R 145 575.5697769
1R 146 574.84749
1R 147 574.0133744
1R 148 574.0904406000001
1R 149 606.9536161
1R 150 606.5244658
1R 151 702.0821889
1R 152 830.7229636
1R 153 835.7900931
1R 154 954.9642733
1R 155 963.2064993999999
1R 156 966.3345172
1R 157 935.3750008
1R 158 927.8633566999999
1R 159 927.6950294
1R 160 838.3180511
1R 161 845.4669918999999
1R 162 823.2796814
1R 163 761.8087475
1R 164 754.9818739
1R 165 621.7551931
1R 166 622.0466261
1R 167 589.0317719
1R 168 589.3460857999999
1R 169 559.1140261
1R 170 558.1277852999999
1R 171 557.2965536
1R 172 556.7534727999999
1R 173 589.7317181
1R 174 589.8969867000001
1R 175 685.5221897000001
1R 176 677.3394922
1R 177 758.5106900000001
1R 178 753.0042456
1R 179 761.1408461
1R 180 765.1903802999999
1R 181 766.3342133
1R 182 755.6687969
1R 183 755.1817989
1R 184 757.2266361000001
1R 185 730.2202181
1R 186 695.9682839
1R 187 641.4709753
1R 188 633.8335819
1R 189 601.5321661
1R 190 600.4091761
1R 191 566.8880657999999
1R 192 567.9035642000001
1R 193 572.7905731000001
1R 194 580.5380847
1R 195 583.5145131
1R 196 583.0286397000001
1R 197 715.7802825
1R 198 720.6715111000001
1R 199 1006.613148
1R 200 1141.379165
1R 201 1170.091959
1R 202 1204.398124
1R 203 1212.847584
1R 204 1214.055919
1R 205 1172.84644
1R 206 1216.724976
1R 207 1222.5430900000001
1R 208 1213.091277
1R 209 1223.470952
1R 210 1253.281622
1R 211 923.4876191999999
1R 212 909.6703408
1R 213 736.783825
1R 214 698.7301305999999
1R 215 589.1063956
1R 216 601.9171161
1R 217 596.6544822000001
1R 218 591.3738311000001
1R 219 594.7963528
1R 220 599.0169572000001
1R 221 732.8463819
1R 222 728.6600897000001
1R 223 1012.53083
1R 224 1154.421623
1R 225 1181.50018
1R 226 1209.752706
1R 227 1215.581639
1R 228 1217.808817
1R 229 1177.7695429999999
1R 230 1213.769465
1R 231 1214.772924
1R 232 1219.7491810000001
1R 233 1223.760301
1R 234 1241.3793039999998
1R 235 910.8339742000001
1R 236 904.9848344000001
1R 237 742.8105475
1R 238 701.3783189
1R 239 586.1455628
1R 240 585.6233086
1R 241 574.8947781
1R 242 581.3443219
1R 243 588.1628939
1R 244 591.2869347
1R 245 718.6498289
1R 246 715.1960156
1R 247 996.4702514
1R 248 1141.633655
1R 249 1177.330145
1R 250 1212.266833
1R 251 1219.704861
1R 252 1219.968108
1R 253 1182.7100070000001
1R 254 1219.879839
1R 255 1221.2467609999999
1R 256 1223.2452039999998
1R 257 1229.311071
1R 258 1251.2878269999999
1R 259 921.6682832999999
1R 260 914.3288217
1R 261 738.2619881
1R 262 702.0198275
1R 263 596.0558453
1R 264 608.3327772000001
1R 265 601.7840197
1R 266 599.4937847
1R 267 599.8128011
1R 268 600.2750447000001
1R 269 735.0028438999999
1R 270 738.7552342
1R 271 1020.224212
1R 272 1159.410428
1R 273 1180.875642
1R 274 1209.19443
1R 275 1219.689077
1R 276 1228.584431
1R 277 1209.9781130000001
1R 278 1253.718139
1R 279 1256.334267
1R 280 1259.279323
1R 281 1265.724901
1R 282 1265.51448
1R 283 924.3994027999998
1R 284 923.5066144
1R 285 758.8835181
1R 286 722.3755042
1R 287 613.6853077999999
1R 288 622.2232436
1R 289 610.3024688999999
1R 290 604.1151711
1R 291 605.6310833
1R 292 595.7768086
1R 293 732.4783247
1R 294 737.2013013999999
1R 295 1017.3429039999999
1R 296 1153.730086
1R 297 1181.36546
1R 298 1211.0639199999998
1R 299 1220.134246
1R 300 1222.786817
1R 301 1183.309166
1R 302 1219.0033779999999
1R 303 1220.242932
1R 304 1220.844717
1R 305 1227.552813
1R 306 1247.995885
1R 307 912.6812481000001
1R 308 904.9689658
1R 309 737.1794989
1R 310 697.6302703
1R 311 584.7521653
1R 312 584.5795181
1R 313 571.4643942000001
1R 314 576.38243
1R 315 579.7560302999999
1R 316 579.4547506
1R 317 607.6654986000001
1R 318 610.9899908
1R 319 708.3800957999999
1R 320 833.8072278
1R 321 832.6831158
1R 322 950.79566
1R 323 959.1326219
1R 324 960.6934530999999
1R 325 929.7186928
1R 326 925.9233381000001
1R 327 928.4623336000001
1R 328 839.7875303
1R 329 846.4374525000001
1R 330 824.0416494
1R 331 761.9936688999999
1R 332 754.4372781000001
1R 333 619.4844653
1R 334 617.5769753
1R 335 584.8671686
1R 336 586.3474536
1R 337 556.5620997000001
1R 338 556.8146069000001
1R 339 560.8378482999999
1R 340 563.0913481
1R 341 595.6184003
1R 342 594.8011989
1R 343 687.3890997000001
1R 344 681.805515
1R 345 755.4141252999999
1R 346 749.6278369
1R 347 759.4700306
1R 348 762.4313236
1R 349 762.8922719
1R 350 759.8903417
1R 351 766.2350325
1R 352 770.8848392000001
1R 353 747.4836968999999
1R 354 706.8417419
1R 355 657.3236706
1R 356 657.4421877999999
1R 357 632.8302106000001
1R 358 653.6950682999999
1R 359 645.7667025000001
1R 360 646.3645078
1R 361 627.6835042
1R 362 629.8506328
1R 363 631.4274347
1R 364 640.4276772000001
1R 365 676.9868974999999
1R 366 664.3929264
1R 367 764.1009961
1R 368 759.9870092
1R 369 836.1686489
1R 370 835.2895761
1R 371 837.8460917
1R 372 835.4941631
1R 373 829.6538857999999
1R 374 807.0995736000001
1R 375 813.6702644
1R 376 824.4297572
1R 377 790.4456242000001
1R 378 759.1011972
1R 379 732.0208802999999
1R 380 714.0195922
1R 381 684.9760431
1R 382 692.5622667
1R 383 660.3064475
1R 384 653.2996344
1R 385 651.2442897000001
1R 386 648.1214382999999
1R 387 655.3499736
1R 388 651.8901367000001
1R 389 778.7855188999999
1R 390 789.6765125
1R 391 1075.098038
1R 392 1221.17679
1R 393 1253.491111
1R 394 1282.6321970000001
1R 395 1296.910096
1R 396 1310.664794
1R 397 1275.310856
1R 398 1311.1452060000001
1R 399 1314.225963
1R 400 1303.5448800000001
1R 401 1289.3130310000001
1R 402 1306.962374
1R 403 928.2654867000001
1R 404 901.9731694
1R 405 734.6573731000001
1R 406 715.0827722
1R 407 628.65004
1R 408 633.2707211000001
1R 409 622.8723703
1R 410 629.1940672000001
1R 411 620.0945842
1R 412 613.5329217
1R 413 744.8986036
1R 414 745.4667724999999
1R 415 1031.1033519999999
1R 416 1170.8035550000002
1R 417 1199.719087
1R 418 1231.892571
1R 419 1237.29691
1R 420 1238.348479
1R 421 1190.194826
1R 422 1225.951522
1R 423 1227.731182
1R 424 1242.282175
1R 425 1233.765528
1R 426 1244.510176
1R 427 914.3859969
1R 428 907.1248964
1R 429 741.2079792000001
1R 430 705.4423931
1R 431 599.0041192000001
1R 432 594.9953047
1R 433 581.2429386
1R 434 586.7457578
1R 435 589.1964674999999
1R 436 584.4129968999999
1R 437 715.463015
1R 438 724.6665592
1R 439 1014.5830300000001
1R 440 1157.6815279999998
1R 441 1234.3053320000001
1R 442 1279.827177
1R 443 1292.366415
1R 444 1303.952389
1R 445 1265.3948289999998
1R 446 1303.996777
1R 447 1308.752026
1R 448 1310.956196
1R 449 1275.064776
1R 450 1255.936408
1R 451 914.9907469000001
1R 452 904.3336497000001
1R 453 737.5040938999999
1R 454 704.551995
1R 455 607.9406577999999
1R 456 626.9773294
1R 457 615.0776406
1R 458 622.6698539
1R 459 621.8164736
1R 460 610.0193703
1R 461 741.3947767000001
1R 462 742.3687447000001
1R 463 1027.701606
1R 464 1174.997749
1R 465 1213.500853
1R 466 1262.635863
1R 467 1305.11618
1R 468 1319.331513
1R 469 1288.98247
1R 470 1328.400446
1R 471 1329.026542
1R 472 1308.705344
1R 473 1280.579731
1R 474 1287.249904
1R 475 950.9447257999999
1R 476 953.7728725
1R 477 797.8986272000001
1R 478 748.2785311000001
1R 479 643.0681786
1R 480 657.0948419
1R 481 648.0896703
1R 482 640.1941956000001
1R 483 628.6171897
1R 484 620.9205472
1R 485 650.7700547000001
1R 486 651.1008632999999
1R 487 741.7100178
1R 488 870.1090449999999
1R 489 881.6309332999999
1R 490 1001.4688199999999
1R 491 1002.9546029999999
1R 492 1021.046313
1R 493 1002.599894
1R 494 974.9203577999999
1R 495 940.61272
1R 496 841.8713536
1R 497 853.9048538999999
1R 498 832.3187086
1R 499 781.0583828
1R 500 778.1953481
1R 501 642.6239419
1R 502 647.6678563999999
1R 503 614.2662456
1R 504 613.7264739
1R 505 581.7447653
1R 506 583.6476819000001
1R 507 586.3419875
1R 508 579.0040997000001
1R 509 604.6598094
1R 510 608.9682533
1R 511 693.2055375
1R 512 675.3472322
1R 513 753.9279942000001
1R 514 747.5823992
1R 515 755.7280908
1R 516 758.0948281000001
1R 517 764.0115711
1R 518 753.2673794
1R 519 753.5033033
1R 520 751.1714706
1R 521 724.4813458
1R 522 688.50916
1R 523 642.2891053
1R 524 634.8677067000001
1R 525 605.4888881
1R 526 606.3021969
1R 527 575.4458181
1R 528 578.4620886
1R 529 583.5779044
1R 530 587.1857418999999
1R 531 593.5193458
1R 532 598.9340875
1R 533 733.5579789
1R 534 741.8082778
1R 535 1020.832842
1R 536 1155.140659
1R 537 1184.074971
1R 538 1208.402333
1R 539 1218.142261
1R 540 1227.0587070000001
1R 541 1191.7233720000002
1R 542 1223.1978
1R 543 1225.672671
1R 544 1224.452533
1R 545 1238.086096
1R 546 1262.128432
1R 547 935.837705
1R 548 928.7293397
1R 549 760.2079386
1R 550 721.9202078
1R 551 601.1468206000001
1R 552 595.6326627999999
1R 553 591.1381713999999
1R 554 594.9675192000001
1R 555 597.4778206
1R 556 599.0497132999999
1R 557 736.0817125
1R 558 732.7977228
1R 559 1009.59785
1R 560 1148.621377
1R 561 1185.3090539999998
1R 562 1228.051984
1R 563 1233.565608
1R 564 1230.885351
1R 565 1193.747797
1R 566 1236.496171
1R 567 1234.219936
1R 568 1227.016366
1R 569 1236.028304
1R 570 1253.6395890000001
1R 571 922.8254703
1R 572 913.1288206
1R 573 749.4159852999999
1R 574 717.2233397000001
1R 575 612.4860208
1R 576 614.2799222
1R 577 607.6415168999999
1R 578 606.4354647000001
1R 579 608.1485453
1R 580 611.9286114
1R 581 741.2685667000001
1R 582 739.4029131
1R 583 1023.9252619999999
1R 584 1170.93271
1R 585 1203.951697
1R 586 1234.62655
1R 587 1243.921419
1R 588 1250.607691
1R 589 1196.8337800000002
1R 590 1225.566571
1R 591 1239.729932
1R 592 1243.3829039999998
1R 593 1230.991691
1R 594 1239.02203
1R 595 915.5318868999999
1R 596 910.2542917000002
1R 597 740.3466927999999
1R 598 704.2352775
1R 599 595.9179961
1R 600 596.4880792
1R 601 583.2903556
1R 602 591.2716283
1R 603 595.4420882999999
1R 604 591.7048599999999
1R 605 725.9125638999999
1R 606 728.6694456
1R 607 1010.127494
1R 608 1151.962305
1R 609 1189.398099
1R 610 1224.4148380000001
1R 611 1227.0776150000002
1R 612 1230.877806
1R 613 1187.4945539999999
1R 614 1229.493579
1R 615 1239.430558
1R 616 1236.739484
1R 617 1242.642857
1R 618 1247.565893
1R 619 913.3763589
1R 620 906.3965453
1R 621 738.8821889
1R 622 699.5409913999999
1R 623 586.8965825
1R 624 585.7765314
1R 625 573.1610732999999
1R 626 576.6457892000001
1R 627 574.8122725
1R 628 573.2772131
1R 629 716.3707107999999
1R 630 732.8372628
1R 631 1023.023467
1R 632 1153.455067
1R 633 1191.509564
1R 634 1249.552244
1R 635 1267.846419
1R 636 1271.086179
1R 637 1235.970044
1R 638 1273.540602
1R 639 1274.382719
1R 640 1271.001127
1R 641 1273.4086109999998
1R 642 1289.730219
1R 643 940.8028967
1R 644 922.1217861
1R 645 761.3951994
1R 646 737.9203222
1R 647 634.5192206
1R 648 617.1452778
1R 649 603.9365781
1R 650 615.7986572000001
1R 651 622.7491643999999
1R 652 622.9620107999999
1R 653 649.8772653
1R 654 647.66343
1R 655 739.0663718999999
1R 656 864.8914053
1R 657 858.5359752999999
1R 658 967.5858017
1R 659 970.9680447000001
1R 660 975.33602
1R 661 946.5281394
1R 662 944.3580632999999
1R 663 960.3651542000001
1R 664 867.7360217
1R 665 856.5849868999999
1R 666 820.3119211000001
1R 667 769.4412975
1R 668 765.8495174999999
1R 669 623.8282931
1R 670 619.4443225
1R 671 587.1295747
1R 672 588.3430517
1R 673 559.1309231
1R 674 559.0657011
1R 675 558.5838219
1R 676 558.3983156
1R 677 591.3130061
1R 678 590.6466811
1R 679 685.9182792
1R 680 677.4141794
1R 681 757.5000778
1R 682 751.3924042
1R 683 761.4536469
1R 684 763.3496031000001
1R 685 761.1718067
1R 686 753.2850194
1R 687 751.1067181
1R 688 748.8987244
1R 689 723.3774093999999
1R 690 686.4632022000001
1R 691 638.2289197
1R 692 630.8403807999999
1R 693 599.2952058
1R 694 598.7541561
1R 695 567.8912194000001
1R 696 568.8134432999999
1R 697 573.0495744
1R 698 573.3171461000001
1R 699 573.3041372
1R 700 571.4557386
1R 701 706.7478938999999
1R 702 708.6388969
1R 703 993.7109797
1R 704 1134.9999070000001
1R 705 1171.120628
1R 706 1205.0557210000002
1R 707 1214.019562
1R 708 1217.687035
1R 709 1177.6031560000001
1R 710 1211.130541
1R 711 1210.713171
1R 712 1211.037104
1R 713 1218.3294640000001
1R 714 1237.1893109999999
1R 715 917.6513699999999
1R 716 908.4994403
1R 717 739.3140306
1R 718 698.6410831000001
1R 719 586.2293097
1R 720 586.5476561
1R 721 576.0031382999999
1R 722 579.4517325
1R 723 580.7276458
1R 724 580.2121531
1R 725 713.1654211
1R 726 715.5624869
1R 727 999.6207957999999
1R 728 1139.398218
1R 729 1173.059614
1R 730 1208.021696
1R 731 1220.454695
1R 732 1222.5602279999998
1R 733 1177.953168
1R 734 1213.052261
1R 735 1212.584678
1R 736 1216.001392
1R 737 1224.2823759999999
1R 738 1237.8257039999999
1R 739 913.8509094000001
1R 740 905.2224186000001
1R 741 738.4150950000001
1R 742 697.0175642
1R 743 584.0504864
1R 744 585.0328492000001
1R 745 572.5673506
1R 746 572.5104831
1R 747 573.9314344
1R 748 577.8003481000001
1R 749 711.5926239
1R 750 710.3915927999999
1R 751 994.8781743999999
1R 752 1139.029776
1R 753 1176.227466
1R 754 1210.475414
1R 755 1220.380069
1R 756 1228.534151
1R 757 1199.423666
1R 758 1237.075601
1R 759 1234.678128
1R 760 1232.732334
1R 761 1235.51125
1R 762 1245.353401
1R 763 913.6394780999999
1R 764 905.6083297
1R 765 738.0999897
1R 766 698.4922017000001
1R 767 584.9975192
1R 768 589.4839411
1R 769 582.6727125
1R 770 585.4791836
1R 771 586.9912331
1R 772 588.6920311000001
1R 773 721.5355632999999
1R 774 723.6425606
1R 775 1008.2502460000001
1R 776 1153.100257
1R 777 1192.385282
1R 778 1228.879055
1R 779 1237.623635
1R 780 1239.870892
1R 781 1199.691466
1R 782 1234.764355
1R 783 1236.463325
1R 784 1237.9395240000001
1R 785 1244.68196
1R 786 1260.8407539999998
1R 787 933.2926242000001
1R 788 923.4200353
1R 789 753.8291952999999
1R 790 712.5326872
1R 791 600.9363308
1R 792 601.9448075
1R 793 589.1470194
1R 794 590.7570264
1R 795 592.2583352999999
1R 796 594.0536281000001
1R 797 729.0379572
1R 798 728.3442932999999
1R 799 1010.368689
1R 800 1153.231533
1R 801 1192.819308
1R 802 1229.423933
1R 803 1236.454431
1R 804 1237.621895
1R 805 1197.178836
1R 806 1231.828734
1R 807 1231.862862
1R 808 1232.8370439999999
1R 809 1239.837591
1R 810 1255.260534
1R 811 925.9939853
1R 812 918.0763099999999
1R 813 748.0492707999999
1R 814 708.0014731000001
1R 815 599.4332992000001
1R 816 604.1156043999999
1R 817 594.97967
1R 818 594.5840767000001
1R 819 592.2256392
1R 820 590.0264569
1R 821 621.996515
1R 822 626.2633103
1R 823 723.3261147000001
1R 824 847.9339743999999
1R 825 844.5347563999999
1R 826 958.7025683
1R 827 963.8777941999999
1R 828 964.7002828
1R 829 934.2711191999999
1R 830 928.5607558
1R 831 930.4267714
1R 832 843.3963853
1R 833 853.1887719
1R 834 822.0275044
1R 835 773.5515339
1R 836 769.3847022000001
1R 837 637.2126394
1R 838 640.3291386
1R 839 609.0391119
1R 840 608.7653261
1R 841 579.5756583
1R 842 579.4011972
1R 843 579.0950893999999
1R 844 578.9395967
1R 845 610.7604533
1R 846 613.6377342000001
1R 847 709.5840492000001
1R 848 693.3636514
1R 849 760.7576106
1R 850 748.2487758
1R 851 757.5336906
1R 852 760.1164892
1R 853 760.1926847
1R 854 753.4868968999999
1R 855 753.9826786
1R 856 754.5009311000001
1R 857 729.0855508
1R 858 686.2797558
1R 859 642.4993625
1R 860 635.0547017000001
1R 861 603.5514082999999
1R 862 603.3593417000001
1R 863 570.9857919
1R 864 572.5486549999999
1R 865 577.3695663999999
1R 866 577.0323822
1R 867 576.1524764
1R 868 575.1810425
1R 869 710.2110203
1R 870 712.0118231
1R 871 997.4773819000001
1R 872 1133.9422439999998
1R 873 1175.167607
1R 874 1208.5067179999999
1R 875 1217.123369
1R 876 1219.9737710000002
1R 877 1179.767039
1R 878 1214.85766
1R 879 1220.6746679999999
1R 880 1229.957071
1R 881 1240.003441
1R 882 1244.168609
1R 883 918.2690642000001
1R 884 907.6965324999999
1R 885 739.3302744
1R 886 698.9381247
1R 887 585.6246417
1R 888 586.1963549999999
1R 889 573.5261911
1R 890 573.0746456
1R 891 576.8369903
1R 892 582.7607828
1R 893 716.2064811
1R 894 711.4559389
1R 895 995.2995756000001
1R 896 1132.69048
1R 897 1175.056113
1R 898 1209.200958
1R 899 1218.2978699999999
1R 900 1223.047349
1R 901 1186.088233
1R 902 1228.211136
1R 903 1232.127251
1R 904 1234.160633
1R 905 1239.1670800000002
1R 906 1243.425632
1R 907 916.2392322000001
1R 908 907.6522319000001
1R 909 740.23411
1R 910 702.2413203
1R 911 588.9122042
1R 912 589.2684389
1R 913 576.9136972
1R 914 577.1111242000001
1R 915 577.1931875
1R 916 577.2111583
1R 917 711.9917293999999
1R 918 712.7763305999999
1R 919 998.1278033
1R 920 1137.248278
1R 921 1181.0587699999999
1R 922 1216.840089
1R 923 1227.63916
1R 924 1232.946072
1R 925 1194.495848
1R 926 1229.104493
1R 927 1227.1331089999999
1R 928 1224.3234710000002
1R 929 1228.74179
1R 930 1238.034306
1R 931 915.6756239
1R 932 908.3068322
1R 933 740.3494511
1R 934 700.2437677999999
1R 935 586.8872527999999
1R 936 587.1280444
1R 937 574.0762286
1R 938 573.4588106000001
1R 939 573.0255739
1R 940 572.4801169
1R 941 707.3066233
1R 942 709.5229906000001
1R 943 996.7770981000001
1R 944 1134.7996289999999
1R 945 1178.1027789999998
1R 946 1215.0493720000002
1R 947 1225.128491
1R 948 1227.252209
1R 949 1186.12138
1R 950 1220.8474310000001
1R 951 1223.466231
1R 952 1228.932437
1R 953 1237.733668
1R 954 1244.408812
1R 955 915.9799038999998
1R 956 908.1355883
1R 957 740.2873544
1R 958 700.3628542
1R 959 587.5167958
1R 960 588.45975
1R 961 576.0198339
1R 962 575.1181411
1R 963 573.8391343999999
1R 964 573.0063825
1R 965 710.3440197000001
1R 966 711.4026928
1R 967 997.4850074999999
1R 968 1135.135373
1R 969 1177.404877
1R 970 1211.822991
1R 971 1220.904991
1R 972 1223.9743449999999
1R 973 1184.640778
1R 974 1221.456483
1R 975 1230.415943
1R 976 1245.358945
1R 977 1256.550379
1R 978 1258.067108
1R 979 920.9216067
1R 980 907.6667919
1R 981 740.1951606
1R 982 700.8959072
1R 983 588.4449911
1R 984 588.8195336
1R 985 575.7793063999999
1R 986 574.5901625
1R 987 573.5326422
1R 988 573.2265764
1R 989 604.8941197
1R 990 604.7589592
1R 991 700.6689107999999
1R 992 824.2215422
1R 993 834.1713036
1R 994 953.2046683
1R 995 961.6139142000001
1R 996 965.5775538999999
1R 997 937.1466611
1R 998 938.5597941999999
1R 999 947.8577342
1R 1000 866.2432531
1R 1001 873.8615172
1R 1002 834.3273967
1R 1003 773.5664856000001
1R 1004 759.2862192000001
1R 1005 622.0332147
1R 1006 620.8981261
1R 1007 587.6158813999999
1R 1008 588.4652817000001
1R 1009 559.0259325000001
1R 1010 558.8743861
1R 1011 558.9318286
1R 1012 559.0209411000001
1R 1013 591.5201694
1R 1014 590.7165947000001
1R 1015 685.9285719
1R 1016 672.0927864
1R 1017 757.1930606000001
1R 1018 749.9303278
1R 1019 758.2036669
1R 1020 760.6674272000001
1R 1021 760.8539394
1R 1022 756.3770856000001
1R 1023 764.8677675
1R 1024 775.8117642000001
1R 1025 753.1233903
1R 1026 704.0048756
1R 1027 652.0109294
1R 1028 638.0646992000001
1R 1029 604.2660628
1R 1030 603.1009544
1R 1031 569.6730989
1R 1032 570.2923436000001
1R 1033 574.1907611
1R 1034 573.6905614
1R 1035 573.2683258
1R 1036 572.8529333
1R 1037 707.8306831
1R 1038 709.2148017000001
1R 1039 994.2821392000001
1R 1040 1130.766213
1R 1041 1172.546828
1R 1042 1206.7101699999998
1R 1043 1216.793151
1R 1044 1221.897647
1R 1045 1191.6396650000002
1R 1046 1239.189241
1R 1047 1250.45189
1R 1048 1260.461538
1R 1049 1268.285954
1R 1050 1270.57051
1R 1051 941.7410272
1R 1052 925.7622169
1R 1053 750.7624397000001
1R 1054 704.6571769
1R 1055 588.4297968999999
1R 1056 588.3330519
1R 1057 574.933145
1R 1058 574.0830175
1R 1059 573.4167643999999
1R 1060 573.2158911
1R 1061 710.2595042
1R 1062 711.0823444
1R 1063 995.7241975
1R 1064 1133.6129050000002
1R 1065 1179.155551
1R 1066 1218.5552109999999
1R 1067 1242.074044
1R 1068 1259.744078
1R 1069 1241.595867
1R 1070 1277.664721
1R 1071 1273.999734
1R 1072 1273.296751
1R 1073 1274.365042
1R 1074 1274.1314109999998
1R 1075 935.2325231000001
1R 1076 916.1890472000001
1R 1077 741.6704103
1R 1078 699.7084658
1R 1079 585.79217
1R 1080 585.9399931
1R 1081 572.9650925
1R 1082 572.5736686
1R 1083 574.3698231000001
1R 1084 576.7727392
1R 1085 709.1291397000001
1R 1086 709.3203114
1R 1087 996.3384494
1R 1088 1137.056399
1R 1089 1182.389303
1R 1090 1220.5928279999998
1R 1091 1242.672936
1R 1092 1260.301668
1R 1093 1234.707088
1R 1094 1283.054767
1R 1095 1298.024963
1R 1096 1310.9688130000002
1R 1097 1323.700533
1R 1098 1324.023183
1R 1099 967.2515281
1R 1100 946.5954625
1R 1101 769.4889158
1R 1102 721.6220822
1R 1103 601.8999144
1R 1104 596.4002242
1R 1105 578.8442474999999
1R 1106 577.4576592
1R 1107 576.2162922
1R 1108 574.8943786
1R 1109 709.4692636
1R 1110 711.1092242000001
1R 1111 999.1359058
1R 1112 1139.803178
1R 1113 1184.445614
1R 1114 1222.500486
1R 1115 1242.189811
1R 1116 1258.264509
1R 1117 1231.99434
1R 1118 1274.8408880000002
1R 1119 1277.730882
1R 1120 1277.858292
1R 1121 1278.240166
1R 1122 1276.3146789999998
1R 1123 932.7170897
1R 1124 916.2115368999999
1R 1125 743.5585375
1R 1126 701.6325206
1R 1127 588.2032142
1R 1128 588.4639172
1R 1129 575.3508131
1R 1130 574.7457853
1R 1131 574.3686753
1R 1132 574.0642968999999
1R 1133 711.3687656000001
1R 1134 714.8540458
1R 1135 1012.2380220000001
1R 1136 1143.403091
1R 1137 1179.910538
1R 1138 1217.998549
1R 1139 1234.232478
1R 1140 1252.979724
1R 1141 1228.961218
1R 1142 1274.936252
1R 1143 1283.3216830000001
1R 1144 1290.4610599999999
1R 1145 1293.584174
1R 1146 1285.429085
1R 1147 948.5098767000001
1R 1148 930.7912194
1R 1149 752.9780256
1R 1150 708.2635739
1R 1151 592.5505433
1R 1152 589.7553081
1R 1153 576.4481264
1R 1154 575.3269331
1R 1155 578.2732697
1R 1156 583.8939994
1R 1157 614.4666628
1R 1158 611.4565263999999
1R 1159 702.61057
1R 1160 823.7899092
1R 1161 836.6942313999999
1R 1162 959.8736280999999
1R 1163 975.3758722000001
1R 1164 986.0248797
1R 1165 961.7692163999999
1R 1166 959.8778036
1R 1167 965.8118132999999
1R 1168 881.2867038999999
1R 1169 884.6654582999998
1R 1170 830.5025668999999
1R 1171 766.9095947000001
1R 1172 753.4773188999999
1R 1173 618.7694982999999
1R 1174 617.9477644
1R 1175 584.8437186000001
1R 1176 585.8096452999999
1R 1177 556.4640386
1R 1178 556.3479457999999
1R 1179 556.3098158
1R 1180 556.2952799999999
1R 1181 589.0526752999999
1R 1182 588.6698753
